unitid,year,applied,admitted,enrolled,est_fte,grad_rate_150,inst_name,acceptance_rate,yield_rate,is_bowdoin
160959,2016,485.0,314.0,79.0,317.0,61.0,College of the Atlantic,64.74226804123711,25.159235668789808,False
160977,2016,5356.0,1213.0,484.0,1780.0,93.1,Bates College,22.647498132935027,39.901071723000825,False
161004,2016,6799.0,1009.0,503.0,1790.0,97.1,Bowdoin College,14.840417708486541,49.85133795837463,True
161086,2016,9833.0,1840.0,510.0,2073.0,91.2,Colby College,18.712498728770466,27.717391304347828,False
162654,2016,3443.0,2728.0,441.0,1449.0,68.8,Goucher College,79.2332268370607,16.165689149560116,False
163976,2016,612.0,326.0,128.0,490.0,75.5,St John's College,53.26797385620915,39.263803680981596,False
164216,2016,6720.0,3295.0,410.0,1596.0,76.7,Washington College,49.032738095238095,12.44309559939302,False
164270,2016,2403.0,1876.0,388.0,1675.0,74.1,McDaniel College,78.06908031627133,20.68230277185501,False
164465,2016,8396.0,1149.0,471.0,1947.0,96.8,Amherst College,13.685088137208195,40.992167101827675,False
165671,2016,6223.0,4443.0,596.0,2021.0,64.7,EMMANUEL COLLEGE,71.39643258878354,13.41435966689174,False
165936,2016,2714.0,2496.0,427.0,1739.0,71.4,Gordon College,91.96757553426677,17.107371794871796,False
166018,2016,2219.0,1412.0,327.0,1288.0,63.8,Hampshire College,63.632266786840916,23.158640226628897,False
166124,2016,6693.0,2574.0,765.0,3073.0,90.9,College of the Holy Cross,38.45809054235769,29.72027972027972,False
166939,2016,3543.0,1849.0,588.0,2238.0,86.1,Mount Holyoke College,52.18741179791137,31.80097349918875,False
167455,2016,782.0,582.0,116.0,444.0,25.4,Pine Manor College,74.42455242966753,19.93127147766323,False
167792,2016,303.0,263.0,148.0,378.0,58.1,Bard College at Simon's Rock,86.79867986798679,56.27376425855514,False
167835,2016,5254.0,1956.0,654.0,2536.0,88.0,Smith College,37.228778073848495,33.43558282208589,False
167996,2016,6362.0,4639.0,734.0,2470.0,82.0,Stonehill College,72.91732159698208,15.822375511963784,False
168218,2016,4854.0,1388.0,590.0,2580.0,88.8,Wellesley College,28.594973217964565,42.50720461095101,False
168281,2016,4167.0,2777.0,528.0,1639.0,81.7,Wheaton College,66.64266858651308,19.01332373064458,False
168342,2016,6985.0,1230.0,553.0,2069.0,94.2,Williams College,17.609162491052256,44.959349593495936,False
168546,2016,3338.0,2412.0,402.0,1483.0,63.0,Albion College,72.25883762732175,16.666666666666664,False
168591,2016,4680.0,3180.0,447.0,1550.0,73.5,Alma College,67.94871794871796,14.056603773584905,False
170286,2016,1934.0,874.0,377.0,1458.0,85.2,Hillsdale College,45.19131334022751,43.1350114416476,False
170301,2016,3899.0,3291.0,725.0,3209.0,82.1,Hope College,84.40625801487562,22.029778182923124,False
170532,2016,3626.0,2381.0,347.0,1512.0,87.6,Kalamazoo College,65.66464423607282,14.573708525829485,False
173142,2016,328.0,264.0,138.0,578.0,53.0,Bethany Lutheran College,80.48780487804879,52.27272727272727,False
173258,2016,6485.0,1467.0,567.0,1998.0,96.4,Carleton College,22.62143407864302,38.65030674846626,False
173300,2016,3754.0,2441.0,545.0,2124.0,74.0,Concordia College at Moorhead,65.02397442727758,22.32691519868906,False
173647,2016,4801.0,3111.0,543.0,2291.0,79.8,Gustavus Adolphus College,64.79900020828994,17.454194792671167,False
173902,2016,5946.0,2206.0,506.0,2122.0,87.5,Macalester College,37.10057181298352,22.937443336355397,False
174747,2016,1859.0,1631.0,503.0,2127.0,81.7,College of Saint Benedict,87.73534158149543,30.839975475168607,False
174792,2016,1457.0,1279.0,461.0,1871.0,,Saint Johns University,87.78311599176389,36.04378420641126,False
174844,2016,6041.0,2704.0,824.0,3007.0,91.1,St Olaf College,44.760801191855656,30.473372781065088,False
175980,2016,4269.0,2525.0,259.0,888.0,79.4,Millsaps College,59.147341297727806,10.257425742574258,False
176406,2016,2284.0,1183.0,201.0,820.0,55.1,Tougaloo College,51.79509632224168,16.990701606086223,False
179946,2016,1661.0,1082.0,221.0,898.0,69.0,Westminster College,65.14148103552077,20.42513863216266,False
179955,2016,2081.0,1063.0,241.0,1039.0,59.0,William Jewell College,51.08121095627103,22.671683913452494,False
181020,2016,1972.0,1496.0,303.0,1063.0,67.3,Doane College-Crete,75.86206896551724,20.254010695187166,False
183239,2016,3826.0,2904.0,518.0,1937.0,81.5,Saint Anselm College,75.90172503920543,17.83746556473829,False
183275,2016,35.0,35.0,20.0,91.0,69.2,Thomas More College of Liberal Arts,100.0,57.14285714285714,False
183822,2016,3623.0,2231.0,504.0,1896.0,32.2,Bloomfield College,61.57880209770909,22.590766472433888,False
184348,2016,3494.0,1997.0,350.0,1629.0,62.9,Drew University,57.15512306811677,17.526289434151227,False
189088,2016,5181.0,2912.0,509.0,2036.0,74.7,Bard College,56.20536575950589,17.479395604395602,False
189097,2016,7071.0,1184.0,605.0,2520.0,92.7,Barnard College,16.74444915853486,51.09797297297297,False
190099,2016,8394.0,2416.0,766.0,3017.0,92.9,Colgate University,28.78246366452228,31.70529801324503,False
190983,2016,2096.0,1722.0,208.0,1052.0,65.0,Elmira College,82.15648854961832,12.07897793263647,False
191515,2016,5230.0,1364.0,472.0,1847.0,95.2,Hamilton College,26.080305927342256,34.60410557184751,False
191533,2016,3366.0,2913.0,407.0,1467.0,57.4,Hartwick College,86.54188948306596,13.971850326124272,False
191630,2016,4613.0,2675.0,582.0,2201.0,84.1,Hobart William Smith Colleges,57.988293951875136,21.757009345794394,False
191676,2016,1074.0,834.0,247.0,1109.0,74.7,Houghton College,77.6536312849162,29.61630695443645,False
192864,2016,5265.0,4115.0,552.0,1897.0,48.3,Marymount Manhattan College,78.15764482431149,13.41433778857837,False
195216,2016,5759.0,2519.0,565.0,2383.0,86.0,St Lawrence University,43.740232679284595,22.42953552997221,False
195304,2016,3068.0,1589.0,377.0,1371.0,78.5,Sarah Lawrence College,51.792698826597125,23.725613593455,False
195474,2016,8037.0,5836.0,764.0,3099.0,84.2,Siena College,72.61415951225581,13.091158327621658,False
195526,2016,9181.0,2670.0,714.0,2751.0,86.9,Skidmore College,29.081799368260537,26.741573033707866,False
196866,2016,6648.0,2453.0,560.0,2027.0,87.1,Union College,36.89831528279181,22.82918874847126,False
197133,2016,7306.0,1964.0,659.0,2388.0,92.4,Vassar College,26.882014782370657,33.55397148676171,False
197230,2016,1175.0,1086.0,132.0,505.0,48.3,Wells College,92.42553191489363,12.154696132596685,False
198385,2016,5618.0,1130.0,514.0,1959.0,91.7,Davidson College,20.113919544321824,45.48672566371682,False
198613,2016,3321.0,2010.0,428.0,1786.0,61.9,Guilford College,60.52393857271906,21.293532338308456,False
198756,2016,5841.0,2646.0,302.0,1366.0,46.5,Johnson C Smith University,45.300462249614796,11.413454270597127,False
198950,2016,1923.0,1169.0,423.0,1722.0,63.0,MEREDITH COLLEGE,60.790431617264694,36.18477331052181,False
199272,2016,1631.0,1025.0,200.0,988.0,39.2,Peace College,62.84488044144696,19.51219512195122,False
199607,2016,1045.0,594.0,204.0,943.0,56.9,Salem College,56.84210526315789,34.34343434343434,False
199865,2016,948.0,777.0,185.0,649.0,55.1,Warren Wilson College,81.9620253164557,23.809523809523807,False
202523,2016,6881.0,3001.0,640.0,2267.0,88.9,Denison University,43.612846969917165,21.326224591802735,False
203128,2016,2521.0,1366.0,207.0,965.0,68.5,Hiram College,54.18484728282428,15.15373352855051,False
203535,2016,6403.0,1702.0,487.0,1890.0,94.6,Kenyon College,26.581290020302983,28.613396004700352,False
204501,2016,8518.0,2388.0,762.0,2886.0,87.1,Oberlin College,28.034749941300774,31.909547738693465,False
204909,2016,4123.0,2950.0,489.0,1630.0,72.2,Ohio Wesleyan University,71.549842347805,16.576271186440678,False
206525,2016,6906.0,5409.0,553.0,2002.0,73.0,Wittenberg University,78.32319721980886,10.22370123867628,False
206589,2016,5667.0,3296.0,545.0,2129.0,82.7,The College of Wooster,58.16128463031587,16.53519417475728,False
209056,2016,7796.0,4284.0,507.0,2177.0,80.2,Lewis & Clark College,54.95125705489995,11.834733893557422,False
209065,2016,2296.0,1854.0,393.0,1659.0,80.8,Linfield College,80.74912891986062,21.197411003236247,False
209922,2016,5705.0,1786.0,355.0,1392.0,83.4,Reed College,31.305872042068362,19.876819708846586,False
210401,2016,6181.0,4825.0,474.0,1987.0,77.7,Willamette University,78.06180229736287,9.823834196891191,False
210492,2016,215.0,176.0,71.0,294.0,57.7,Bryn Athyn College of the New Church,81.86046511627907,40.340909090909086,False
210571,2016,8832.0,4514.0,596.0,2307.0,59.2,Albright College,51.10960144927537,13.203367301727958,False
210669,2016,4724.0,3201.0,553.0,1827.0,79.3,Allegheny College,67.76037256562235,17.275851296469853,False
211273,2016,3012.0,1203.0,407.0,1474.0,83.4,Bryn Mawr College,39.9402390438247,33.83208645054032,False
211291,2016,10487.0,3138.0,950.0,3727.0,90.8,Bucknell University,29.922761514255747,30.27405991077119,False
212009,2016,6172.0,2667.0,610.0,2524.0,87.2,Dickinson College,43.21127673363577,22.872140982377203,False
212197,2016,2902.0,2132.0,443.0,1839.0,74.4,Elizabethtown College,73.46657477601653,20.77861163227017,False
212577,2016,6953.0,2529.0,639.0,2492.0,88.8,Franklin and Marshall College,36.372788724291674,25.26690391459075,False
212674,2016,6816.0,2906.0,698.0,2580.0,87.1,Gettysburg College,42.63497652582159,24.01927047487956,False
212805,2016,1517.0,1251.0,583.0,2423.0,85.9,Grove City College,82.4653922214898,46.60271782573941,False
212911,2016,4066.0,870.0,349.0,1347.0,95.1,Haverford College,21.396950319724546,40.11494252873563,False
213251,2016,2386.0,1780.0,394.0,1515.0,85.3,Juniata College,74.60184409052808,22.134831460674157,False
213385,2016,8123.0,2298.0,649.0,2608.0,90.6,Lafayette College,28.29004062538471,28.24194952132289,False
213668,2016,1876.0,1305.0,343.0,1320.0,67.7,Lycoming College,69.56289978678039,26.283524904214563,False
214157,2016,2585.0,2002.0,485.0,2007.0,66.8,Moravian College and Moravian Theological Seminary,77.4468085106383,24.225774225774227,False
214175,2016,4862.0,2346.0,593.0,2746.0,86.2,Muhlenberg College,48.25174825174825,25.2770673486786,False
215798,2016,2256.0,1486.0,393.0,1692.0,74.7,Saint Vincent College,65.86879432624113,26.446837146702556,False
216278,2016,6629.0,4488.0,637.0,2411.0,73.3,Susquehanna University,67.70251923367023,14.193404634581105,False
216287,2016,7717.0,988.0,415.0,1672.0,95.0,Swarthmore College,12.802902682389531,42.00404858299595,False
216357,2016,2033.0,1509.0,277.0,874.0,48.5,Thiel College,74.22528283325136,18.35652750165673,False
216524,2016,2491.0,2053.0,382.0,1561.0,80.7,Ursinus College,82.41670012043356,18.606916707257675,False
216667,2016,6885.0,3258.0,429.0,1396.0,74.9,Washington & Jefferson College,47.32026143790849,13.167587476979742,False
216807,2016,2622.0,1937.0,366.0,1233.0,72.9,Westminster College,73.87490465293669,18.895198760970572,False
217624,2016,,,,565.0,29.5,Allen University,,,False
217873,2016,9387.0,3926.0,490.0,1997.0,56.6,Claflin University,41.82379887077874,12.480896586856852,False
217998,2016,982.0,745.0,252.0,637.0,58.1,Erskine College and Seminary,75.86558044806517,33.8255033557047,False
218070,2016,5232.0,3545.0,748.0,2852.0,83.1,Furman University,67.75611620795107,21.100141043723557,False
218539,2016,2636.0,1577.0,287.0,1029.0,76.9,Presbyterian College,59.82549317147192,18.199112238427396,False
218973,2016,2937.0,2059.0,440.0,1772.0,82.6,Wofford College,70.10554988083078,21.369596891694997,False
220181,2016,3793.0,2976.0,124.0,722.0,59.0,Fisk University,78.46032164513578,4.166666666666666,False
220710,2016,2613.0,1510.0,323.0,1261.0,61.9,Maryville College,57.78798316111748,21.39072847682119,False
221351,2016,4481.0,2434.0,507.0,2135.0,83.1,Rhodes College,54.31823253738005,20.829909613804436,False
221519,2016,4423.0,1930.0,514.0,1754.0,74.9,Sewanee-The University of the South,43.63554148767805,26.632124352331605,False
222983,2016,3352.0,1791.0,345.0,1457.0,70.7,Austin College,53.430787589498806,19.262981574539364,False
228042,2016,998.0,906.0,302.0,1149.0,49.0,Schreiner University,90.78156312625251,33.33333333333333,False
228343,2016,3773.0,1699.0,381.0,1521.0,79.6,Southwestern University,45.03047972435728,22.42495585638611,False
230816,2016,1236.0,741.0,216.0,733.0,65.8,Bennington College,59.95145631067961,29.1497975708502,False
230940,2016,220.0,153.0,56.0,201.0,59.5,Marlboro College,69.54545454545455,36.60130718954248,False
230959,2016,8819.0,1423.0,606.0,2786.0,95.2,Middlebury College,16.135616283025286,42.58608573436402,False
231059,2016,5013.0,3860.0,461.0,2001.0,83.5,SAINT MICHAELS COLLEGE,76.99980051865151,11.94300518134715,False
231095,2016,60.0,59.0,25.0,142.0,37.5,Sterling College,98.33333333333333,42.3728813559322,False
231581,2016,7485.0,3949.0,600.0,1955.0,64.7,Bridgewater College,52.75885103540414,15.193719929095973,False
232025,2016,1455.0,1017.0,284.0,1019.0,62.0,Emory and Henry College,69.89690721649484,27.925270403146506,False
232256,2016,3403.0,1892.0,283.0,973.0,,Hampden-Sydney College,55.598001763150165,14.957716701902749,False
232308,2016,2901.0,1737.0,224.0,723.0,62.1,Hollins University,59.87590486039297,12.895797351755899,False
233295,2016,2842.0,1745.0,396.0,1416.0,68.0,Randolph-Macon College,61.40042223786067,22.693409742120345,False
233301,2016,1214.0,1015.0,187.0,661.0,61.8,Randolph College,83.60790774299835,18.423645320197043,False
233374,2016,10422.0,3385.0,815.0,3392.0,88.7,UNIVERSITY OF RICHMOND,32.479370562272116,24.076809453471196,False
233426,2016,4459.0,3257.0,508.0,2270.0,70.6,Roanoke College,73.04328324736488,15.597175314706785,False
233611,2016,1174.0,532.0,252.0,694.0,37.5,Southern Virginia University,45.31516183986371,47.368421052631575,False
233718,2016,950.0,884.0,134.0,319.0,54.1,Sweet Briar College,93.05263157894737,15.158371040723981,False
234164,2016,6026.0,2470.0,370.0,1310.0,33.6,Virginia Union University,40.98904746100233,14.979757085020243,False
234173,2016,1654.0,1488.0,368.0,1441.0,53.7,Virginia Wesleyan College,89.96372430471584,24.731182795698924,False
234207,2016,5101.0,1203.0,466.0,1686.0,94.9,Washington and Lee University,23.583611056655556,38.73649210307564,False
236328,2016,6398.0,5048.0,674.0,2222.0,82.4,University of Puget Sound,78.89965614254454,13.351822503961966,False
237057,2016,3749.0,1915.0,405.0,1419.0,87.9,Whitman College,51.08028807682049,21.148825065274153,False
237181,2016,1126.0,727.0,184.0,593.0,60.9,Bethany College,64.56483126110125,25.30949105914718,False
237358,2016,1853.0,935.0,221.0,866.0,46.8,Davis & Elkins College,50.45871559633027,23.636363636363637,False
238333,2016,3855.0,2693.0,382.0,1423.0,91.2,Beloit College,69.85732814526588,14.184923876717415,False
238476,2016,6640.0,4630.0,723.0,3063.0,66.5,Carthage College,69.7289156626506,15.615550755939525,False
239017,2016,3579.0,2254.0,374.0,1539.0,85.3,Lawrence University,62.97848561050573,16.592724046140194,False
239512,2016,1335.0,721.0,168.0,579.0,68.4,Northland College,54.00749063670413,23.300970873786408,False
239628,2016,2552.0,1666.0,214.0,830.0,71.3,Ripon College,65.28213166144201,12.845138055222089,False
239716,2016,3605.0,2934.0,584.0,2139.0,76.1,Saint Norbert College,81.3869625520111,19.90456714383095,False
245652,2016,298.0,187.0,69.0,380.0,63.3,St John's College,62.751677852349,36.898395721925134,False
245847,2016,,,,121.0,,Antioch University-Santa Barbara,,,False
399911,2016,500.0,192.0,104.0,439.0,93.1,Soka University of America,38.4,54.166666666666664,False
446048,2016,2173.0,867.0,267.0,1093.0,58.1,Ave Maria University,39.898757478140816,30.79584775086505,False
454184,2016,2672.0,1092.0,161.0,543.0,47.9,The Kings College,40.86826347305389,14.743589743589745,False
455770,2016,242.0,156.0,61.0,158.0,50.0,Providence Christian College,64.46280991735537,39.1025641025641,False
462044,2016,,,,,,Institute for Doctoral Studies in the Visual Arts,,,False
100937,2017,2559.0,1583.0,349.0,1356.0,79.1,Birmingham Southern College,61.86010160218836,22.046746683512318,False
101541,2017,497.0,252.0,66.0,284.0,34.7,Judson College,50.70422535211267,26.190476190476193,False
102234,2017,8544.0,3903.0,395.0,1420.0,63.3,SPRING HILL COLLEGE,45.6811797752809,10.120420189597745,False
102270,2017,5088.0,2458.0,163.0,680.0,36.7,Stillman College,48.30974842767296,6.631407648494711,False
106342,2017,1649.0,1059.0,190.0,589.0,50.0,Lyon College,64.22073984232868,17.94145420207743,False
107080,2017,1465.0,1169.0,338.0,1307.0,75.4,Hendrix College,79.79522184300342,28.91360136869119,False
107512,2017,1786.0,1267.0,468.0,1477.0,64.9,Ouachita Baptist University,70.94064949608064,36.93764798737175,False
107600,2017,,,,987.0,49.1,Philander Smith College,,,False
112260,2017,6349.0,658.0,352.0,1345.0,97.1,Claremont McKenna College,10.363836824696802,53.49544072948328,False
115409,2017,4078.0,629.0,225.0,839.0,93.7,Harvey Mudd College,15.424227562530652,35.77106518282989,False
116846,2017,39.0,34.0,10.0,64.0,83.3,American Jewish University,87.17948717948718,29.411764705882355,False
120254,2017,6775.0,2831.0,564.0,2088.0,85.4,Occidental College,41.7859778597786,19.9222889438361,False
120865,2017,1904.0,956.0,204.0,1118.0,56.1,Pacific Union College,50.21008403361344,21.338912133891213,False
121257,2017,3753.0,608.0,262.0,1036.0,89.2,Pitzer College,16.20037303490541,43.09210526315789,False
121345,2017,9045.0,756.0,412.0,1748.0,94.1,Pomona College,8.358208955223882,54.4973544973545,False
123165,2017,2841.0,948.0,327.0,1031.0,88.1,Scripps College,33.36853220696938,34.49367088607595,False
124292,2017,192.0,138.0,90.0,446.0,91.7,Thomas Aquinas College,71.875,65.21739130434783,False
125727,2017,1818.0,1540.0,353.0,1431.0,77.1,Westmont College,84.7084708470847,22.92207792207792,False
125763,2017,5773.0,4277.0,520.0,1634.0,68.9,Whittier College,74.08626364108783,12.158054711246201,False
126678,2017,8223.0,1244.0,544.0,2197.0,88.4,Colorado College,15.128298674449713,43.729903536977496,False
128902,2017,5434.0,2063.0,444.0,1869.0,83.2,Connecticut College,37.964666912035334,21.522055259331072,False
130590,2017,6085.0,2061.0,580.0,2345.0,85.5,Trinity College,33.87017255546426,28.14167879670063,False
130697,2017,12360.0,2013.0,761.0,3309.0,91.8,Wesleyan University,16.28640776699029,37.80427223050174,False
132602,2017,,,,3921.0,37.3,Bethune-Cookman University,,,False
133492,2017,4525.0,3291.0,561.0,2162.0,70.3,Eckerd College,72.7292817679558,17.046490428441203,False
138600,2017,1534.0,1006.0,251.0,954.0,69.4,Agnes Scott College,65.58018252933508,24.950298210735586,False
139393,2017,692.0,659.0,263.0,1018.0,77.7,Covenant College,95.23121387283237,39.90895295902883,False
140234,2017,1545.0,879.0,274.0,927.0,51.5,LaGrange College,56.89320388349515,31.171786120591584,False
140553,2017,2349.0,1748.0,617.0,2222.0,,Morehouse College,74.41464452958706,35.297482837528605,False
140696,2017,2159.0,1253.0,334.0,1311.0,57.1,Oglethorpe University,58.03612783696156,26.6560255387071,False
140720,2017,2591.0,824.0,95.0,367.0,32.4,Paine College,31.80239289849479,11.529126213592233,False
141060,2017,8344.0,3342.0,548.0,2214.0,75.2,Spelman College,40.05273250239693,16.39736684619988,False
141325,2017,309.0,144.0,74.0,526.0,51.6,Wesleyan College,46.601941747572816,51.388888888888886,False
141361,2017,1575.0,827.0,268.0,1182.0,46.5,Young Harris College,52.507936507936506,32.406287787182585,False
142294,2017,1665.0,1263.0,268.0,906.0,72.0,The College of Idaho,75.85585585585586,21.21931908155186,False
143084,2017,6739.0,3976.0,735.0,2663.0,82.0,Augustana College,58.999851610031165,18.485915492957748,False
144883,2017,1354.0,551.0,106.0,400.0,10.2,East-West University,40.69423929098966,19.237749546279492,False
145646,2017,3697.0,2250.0,378.0,1647.0,80.1,Illinois Wesleyan University,60.860156883959974,16.8,False
145691,2017,3067.0,2261.0,258.0,1016.0,72.3,Illinois College,73.72024779915226,11.410880141530297,False
146427,2017,3231.0,2314.0,355.0,1337.0,78.5,Knox College,71.61869390281646,15.341400172860848,False
146481,2017,4303.0,2280.0,357.0,1572.0,75.2,Lake Forest College,52.986288635835464,15.657894736842104,False
147341,2017,2428.0,1628.0,281.0,1031.0,59.8,Monmouth College,67.0510708401977,17.26044226044226,False
148016,2017,134.0,122.0,85.0,448.0,78.9,Principia College,91.04477611940298,69.67213114754098,False
149781,2017,1693.0,1439.0,580.0,2480.0,90.4,Wheaton College,84.99704666272888,40.305767894371094,False
150400,2017,5173.0,3479.0,595.0,2235.0,89.3,DePauw University,67.2530446549391,17.102615694164992,False
150455,2017,2799.0,1451.0,287.0,1116.0,71.6,Earlham College,51.8399428367274,19.77946243969676,False
150604,2017,1821.0,1418.0,267.0,1040.0,68.1,Franklin College,77.86930258099946,18.829337094499294,False
150756,2017,2757.0,2310.0,343.0,1108.0,74.3,Hanover College,83.7867247007617,14.84848484848485,False
150774,2017,1646.0,1354.0,203.0,540.0,41.9,Holy Cross College,82.26002430133657,14.99261447562777,False
151810,2017,,,,210.0,6.3,Martin University,,,False
152390,2017,1830.0,1432.0,362.0,1475.0,77.7,Saint Mary's College,78.25136612021858,25.27932960893855,False
152673,2017,1304.0,821.0,232.0,870.0,,Wabash College,62.9601226993865,28.25822168087698,False
153108,2017,4016.0,2815.0,322.0,1191.0,74.3,Central College,70.09462151394422,11.438721136767318,False
153144,2017,7002.0,3938.0,400.0,1524.0,68.7,Coe College,56.241073978863184,10.15744032503809,False
153162,2017,2276.0,1480.0,300.0,1010.0,77.2,Cornell College,65.02636203866432,20.27027027027027,False
153384,2017,5850.0,1689.0,447.0,1678.0,87.3,Grinnell College,28.87179487179487,26.465364120781526,False
153834,2017,4288.0,2791.0,517.0,2024.0,84.1,Luther College,65.08861940298507,18.523826585453243,False
154350,2017,1245.0,1044.0,298.0,1504.0,71.2,Simpson College,83.855421686747,28.544061302681996,False
154527,2017,4342.0,3339.0,451.0,1565.0,73.0,Wartburg College,76.9000460617227,13.50703803533992,False
154749,2017,886.0,493.0,124.0,495.0,59.3,Bethel College-North Newton,55.64334085778781,25.15212981744422,False
156295,2017,1710.0,600.0,432.0,1745.0,71.1,Berea College,35.08771929824561,72.0,False
156408,2017,2454.0,1873.0,401.0,1434.0,82.9,Centre College,76.32436837815811,21.409503470368392,False
156745,2017,2498.0,1682.0,306.0,939.0,64.4,Georgetown College,67.33386709367494,18.192627824019027,False
157535,2017,2299.0,2299.0,279.0,1191.0,33.3,Pikeville College,100.0,12.13571117877338,False
157818,2017,1567.0,1496.0,283.0,1146.0,77.9,Transylvania University,95.46904913848118,18.91711229946524,False
158477,2017,848.0,524.0,173.0,581.0,64.9,CENTENARY COLLEGE OF LOUISIANA,61.79245283018868,33.01526717557252,False
158802,2017,6385.0,2630.0,338.0,1284.0,45.5,Dillard University,41.19028974158183,12.85171102661597,False
160959,2017,474.0,322.0,91.0,326.0,64.0,College of the Atlantic,67.9324894514768,28.26086956521739,False
160977,2017,5316.0,1166.0,494.0,1787.0,89.6,Bates College,21.93378480060196,42.36706689536878,False
161004,2017,7251.0,988.0,501.0,1806.0,96.8,Bowdoin College,13.625706799062199,50.708502024291505,True
161086,2017,11190.0,1767.0,552.0,2129.0,90.7,Colby College,15.79088471849866,31.239388794567063,False
162654,2017,3474.0,2739.0,420.0,1511.0,73.2,Goucher College,78.84283246977547,15.33406352683461,False
163976,2017,753.0,410.0,122.0,521.0,79.2,St John's College,54.448871181938905,29.756097560975608,False
164216,2017,4473.0,2626.0,368.0,1493.0,71.4,Washington College,58.7078023697742,14.013709063214014,False
164270,2017,2814.0,2392.0,450.0,1646.0,71.0,McDaniel College,85.00355366027009,18.812709030100336,False
164465,2017,9285.0,1198.0,471.0,1943.0,93.2,Amherst College,12.902530963920302,39.31552587646077,False
165671,2017,5965.0,4354.0,474.0,2022.0,66.7,EMMANUEL COLLEGE,72.99245599329421,10.886541111621497,False
165936,2017,2924.0,2599.0,417.0,1682.0,70.9,Gordon College,88.88508891928865,16.04463255098115,False
166018,2017,2305.0,1448.0,325.0,1226.0,64.1,Hampshire College,62.81995661605207,22.444751381215468,False
166124,2017,6622.0,2622.0,819.0,3040.0,91.5,College of the Holy Cross,39.59528843249773,31.23569794050343,False
166939,2017,3446.0,1752.0,529.0,2223.0,82.7,Mount Holyoke College,50.84155542658154,30.19406392694064,False
167455,2017,588.0,301.0,95.0,415.0,47.6,Pine Manor College,51.19047619047619,31.561461794019934,False
167792,2017,348.0,230.0,171.0,402.0,53.5,Bard College at Simon's Rock,66.0919540229885,74.34782608695653,False
167835,2017,5432.0,1731.0,639.0,2516.0,88.8,Smith College,31.866715758468334,36.915077989601386,False
167996,2017,6260.0,4515.0,667.0,2516.0,79.6,Stonehill College,72.12460063897763,14.77297895902547,False
168218,2017,5666.0,1251.0,605.0,2718.0,92.5,Wellesley College,22.079068125661845,48.361310951239005,False
168281,2017,6089.0,2916.0,502.0,1833.0,80.8,Wheaton College,47.889637050418784,17.21536351165981,False
168342,2017,8593.0,1253.0,548.0,2065.0,97.6,Williams College,14.581636215524263,43.73503591380686,False
168546,2017,3884.0,2742.0,515.0,1597.0,65.5,Albion College,70.59732234809475,18.781911013858497,False
168591,2017,4728.0,3026.0,408.0,1567.0,70.8,Alma College,64.00169204737732,13.48314606741573,False
170286,2017,2080.0,863.0,372.0,1465.0,90.9,Hillsdale College,41.49038461538462,43.105446118192354,False
170301,2017,4377.0,3223.0,779.0,3209.0,84.3,Hope College,73.63490975554032,24.170027924294136,False
170532,2017,3434.0,2520.0,449.0,1454.0,81.2,Kalamazoo College,73.3838089691322,17.817460317460316,False
173142,2017,388.0,307.0,136.0,612.0,58.8,Bethany Lutheran College,79.12371134020619,44.299674267100976,False
173258,2017,6499.0,1378.0,522.0,1996.0,95.0,Carleton College,21.203262040313895,37.88098693759071,False
173300,2017,4539.0,2796.0,568.0,2059.0,74.9,Concordia College at Moorhead,61.59947124917383,20.314735336194563,False
173647,2017,4834.0,3279.0,588.0,2210.0,75.8,Gustavus Adolphus College,67.83202316921803,17.932296431838974,False
173902,2017,5900.0,2394.0,543.0,2199.0,92.1,Macalester College,40.57627118644068,22.681704260651628,False
174747,2017,2003.0,1614.0,524.0,2072.0,80.2,College of Saint Benedict,80.57913130304544,32.465923172242874,False
174792,2017,1639.0,1315.0,469.0,1833.0,,Saint Johns University,80.23184868822453,35.665399239543724,False
174844,2017,5949.0,2571.0,786.0,3014.0,89.5,St Olaf College,43.217347453353504,30.57176196032672,False
175980,2017,4276.0,2093.0,229.0,875.0,69.8,Millsaps College,48.947614593077645,10.941232680363115,False
176406,2017,2227.0,1664.0,196.0,823.0,40.6,Tougaloo College,74.71935339021104,11.778846153846153,False
179946,2017,1035.0,933.0,174.0,815.0,65.2,Westminster College,90.14492753623189,18.64951768488746,False
179955,2017,1642.0,783.0,198.0,971.0,68.3,William Jewell College,47.6857490864799,25.287356321839084,False
181020,2017,2392.0,1559.0,299.0,1080.0,78.5,Doane College-Crete,65.17558528428094,19.17896087235407,False
183239,2017,3892.0,2960.0,546.0,1939.0,81.5,Saint Anselm College,76.05344295991779,18.445945945945947,False
183275,2017,32.0,32.0,13.0,92.0,44.4,Thomas More College of Liberal Arts,100.0,40.625,False
183822,2017,3340.0,2137.0,405.0,1760.0,33.8,Bloomfield College,63.98203592814371,18.951801591015442,False
184348,2017,3205.0,2033.0,371.0,1673.0,70.0,Drew University,63.43213728549142,18.24889326119036,False
189088,2017,4922.0,2865.0,470.0,2047.0,76.1,Bard College,58.2080455099553,16.404886561954623,False
189097,2017,7716.0,1190.0,603.0,2559.0,91.9,Barnard College,15.422498703991705,50.67226890756302,False
190099,2017,8542.0,2404.0,771.0,2945.0,90.1,Colgate University,28.143291969093887,32.07154742096506,False
